Trajectories
100
,,Edgar Vergara:LASI,,,Edgar Vergara:RASI,,,Edgar Vergara:LPSI,,,Edgar Vergara:RPSI,,,Edgar Vergara:Placa PI1,,,Edgar Vergara:Placa PI2,,,Edgar Vergara:Placa PI3,,,Edgar Vergara:Placa PI4,,,Edgar Vergara:Placa PD1,,,Edgar Vergara:Placa PD2,,,Edgar Vergara:Placa PD3,,,Edgar Vergara:Placa PD4,,,Edgar Vergara:Placa MI1,,,Edgar Vergara:Placa MI2,,,Edgar Vergara:Placa MI3,,,Edgar Vergara:Placa MI4,,,Edgar Vergara:Placa MD1,,,Edgar Vergara:Placa MD2,,,Edgar Vergara:Placa MD3,,,Edgar Vergara:Placa MD4,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
516,0,-59.7245,164.644,863.077,161.884,157.393,871.941,0.262113,47.2104,996.369,82.3336,45.309,997.281,,,,,,,,,,,,,,,,,,,,,,,,,-105.395,109.725,902.305,-117.765,130.103,625.582,-83.9115,150.721,477.011,-89.2612,133.835,309.272,202.605,118.442,921.447,226.342,16.99,619.053,198.037,-52.9053,512.251,188.972,-177.625,544.891
517,0,-59.7952,163.925,862.834,162.174,157.007,871.707,0.223633,47.0534,996.184,82.3777,45.0666,997.117,,,,,,,,,,,,,,,,,,,,,,,,,-105.486,109.466,902.115,-117.896,129.659,625.328,-83.911,150.55,477.06,-89.5019,133.676,309.279,202.668,117.929,921.3,226.059,15.8295,618.881,198.117,-54.4207,512.344,188.111,-178.593,545.343
518,0,-59.9411,163.548,862.669,162.491,156.746,871.438,0.113216,46.8707,996.24,82.35,44.8146,997.082,,,,,,,,,,,,,,,,,,,,,,,,,-105.631,109.174,901.927,-118.095,129.345,625.396,-84.0767,150.277,477.161,-89.5322,133.581,309.44,202.651,117.572,921.217,225.839,14.8966,618.798,198.052,-55.599,512.384,188.491,-180.154,545.75
519,0,-60.1018,163.133,862.271,162.307,156.147,871.099,0.20712,46.6952,996.342,82.2744,44.5858,997.08,,,,,,,,,,,,,,,,,,,,,,,,,-105.702,108.764,901.8,-118.344,129.006,625.37,-84.2644,150.019,477.235,-89.6468,133.422,309.466,202.776,117.218,920.983,225.912,13.868,618.819,197.84,-56.7763,512.327,188.322,-181.074,546.186
520,0,-59.7776,162.651,862.108,161.66,155.36,870.604,0.23401,46.5354,996.178,82.3128,44.3759,997.01,,,,,,,,,,,,,,,,,,,,,,,,,-105.836,108.315,901.692,-118.389,128.597,625.537,-84.5918,149.859,477.238,-90.0452,133.279,309.439,202.893,116.871,920.714,226.101,12.8462,618.777,197.708,-57.7674,512.312,188.321,-182.222,546.558
521,0,-59.8671,161.953,861.98,159.77,153.849,869.431,0.261822,46.3539,996.112,82.5341,44.1388,996.942,,,,,,,,,,,,,,,,,,,,,,,,,-105.694,107.791,901.749,-118.746,128.184,625.555,-84.6745,149.669,477.333,-90.2139,133.196,309.456,202.927,116.519,920.534,226.193,12.1049,618.856,197.779,-58.8548,512.463,188.33,-183.255,546.708
522,0,-59.6269,161.377,861.88,159.676,153.183,868.911,0.0708814,46.1336,995.951,82.698,43.9647,996.949,,,,,,,,,,,,,,,,,,,,,,,,,-105.696,107.433,901.7,-118.951,127.768,625.671,-84.8904,149.616,477.393,-90.2754,133.157,309.593,202.91,116.096,920.205,225.994,11.1604,618.797,198.084,-59.73,512.647,188.416,-184.117,546.68
523,0,-59.4961,160.939,861.784,159.326,152.591,868.579,-0.022004,45.8634,995.996,82.7227,43.8125,996.979,,,,,,,,,,,,,,,,,,,,,,,,,-105.51,107.004,901.691,-119.092,127.474,625.768,-85.2391,149.672,477.461,-90.5541,133.185,309.687,202.844,115.751,919.91,225.812,10.2871,618.43,198.219,-60.766,512.669,188.553,-185.134,546.939
524,0,-59.5446,160.545,861.629,161.004,153.028,868.972,-0.591453,45.8279,996.123,82.9042,43.5741,996.909,,,,,,,,,,,,,,,,,,,,,,,,,-105.379,106.527,901.701,-119.175,127.174,625.845,-85.398,149.706,477.671,-90.9113,133.151,309.631,202.901,115.353,919.716,225.832,9.61877,618.322,197.93,-61.7322,512.622,188.536,-185.855,546.945
525,0,-59.4228,159.872,861.519,161.178,152.487,868.742,-0.24047,45.4735,995.807,83.0816,43.418,996.934,,,,,,,,,,,,,,,,,,,,,,,,,-105.648,106.093,901.594,-119.222,126.844,625.936,-85.6287,149.656,477.81,-91.1791,133.103,309.598,202.694,115.034,919.541,226.253,8.81223,618.292,198.012,-62.4843,512.643,188.758,-186.63,546.906
526,0,-59.5362,159.161,861.239,161.52,152.201,868.467,1.0078,44.9493,996.603,83.1622,43.251,996.782,,,,,,,,,,,,,,,,,,,,,,,,,-105.529,105.656,901.695,-118.997,126.57,626.281,-85.7626,149.589,477.915,-91.2465,133.058,309.713,202.843,114.569,919.21,227.297,7.55689,619.083,198.098,-63.2645,512.533,188.921,-187.652,547.001
527,0,-59.6143,158.769,861.025,161.735,151.717,868.253,1.30717,44.6663,996.612,83.4028,43.0384,996.673,,,,,,,,,,,,,,,,,,,,,,,,,-105.605,105.275,901.461,-119.119,126.248,626.253,-85.668,149.283,478.049,-91.4393,132.995,309.593,202.83,114.226,918.967,226.866,7.2866,618.577,198.111,-64.1281,512.309,189.086,-188.616,547.067
528,0,-59.5273,158.423,860.693,161.696,151.191,867.827,1.33943,44.4364,996.495,83.5028,42.8595,996.688,,,,,,,,,,,,,,,,,,,,,,,,,-105.447,104.835,901.421,-119.073,125.762,626.196,-85.7802,149.009,477.923,-91.397,132.871,309.598,202.871,113.791,918.613,226.996,6.5607,618.342,198.463,-64.949,512.504,189.328,-189.138,546.935
529,0,-59.4827,157.806,860.189,162.065,150.871,867.59,1.46173,44.2256,996.421,83.4547,42.7088,996.48,,,,,,,,,,,,,,,,,,,,,,,,,-105.338,104.378,901.378,-119.04,125.335,626.194,-85.8118,148.543,477.827,-91.2547,132.761,309.556,203.12,113.344,918.447,226.949,5.74944,618.284,198.679,-65.785,512.479,189.281,-189.977,547.032
530,0,-59.5819,157.139,860.104,162.105,150.422,867.198,1.441,44.067,996.19,83.5036,42.5749,996.408,,,,,,,,,,,,,,,,,,,,,,,,,-105.734,103.975,901.028,-118.838,124.893,626.253,-85.7241,148.195,478.029,-91.0757,132.583,309.721,203.23,113.013,918.242,226.844,5.11778,618.088,198.723,-66.6812,512.404,189.572,-190.94,547.085
531,0,-59.27,156.571,859.778,162.312,150.196,866.996,1.4471,43.9543,996.123,83.8325,42.2971,996.292,,,,,,,,,,,,,,,,,,,,,,,,,-105.368,103.434,901.25,-118.803,124.438,626.457,-85.706,147.916,477.986,-91.0508,132.221,309.676,203.408,112.678,917.957,226.845,4.50912,617.811,198.653,-67.411,512.175,189.885,-191.732,546.968
532,0,-59.3003,156.042,859.438,160.385,148.55,865.695,1.65776,43.7496,995.97,84.0028,42.0758,996.085,,,,,,,,,,,,,,,,,,,,,,,,,-105.364,102.969,900.856,-118.858,124.008,626.453,-85.8563,147.649,477.994,-91.197,131.968,309.672,203.585,112.373,917.56,226.985,3.83456,617.637,198.751,-68.0295,512.118,189.568,-192.375,547.048
533,0,-59.1131,155.478,859.28,160.254,148.072,865.288,1.7148,43.586,995.684,84.092,41.8589,996.083,,,,,,,,,,,,,,,,,,,,,,,,,-105.421,102.546,900.374,-118.782,123.605,626.474,-85.9413,147.485,477.807,-91.0027,131.703,309.796,203.711,112.095,917.106,227.233,3.01167,617.602,198.78,-68.8256,512.043,189.725,-193.192,547.092
534,0,-58.9105,154.727,859.079,160.019,147.555,864.867,2.15417,43.2819,995.489,84.4053,41.6076,995.933,,,,,,,,,,,,,,,,,,,,,,,,,-105.314,101.865,900.063,-118.573,123.147,626.335,-85.834,147.145,477.862,-90.9566,131.425,309.459,203.859,111.893,916.735,227.399,2.35346,617.457,198.997,-69.7298,511.843,190.047,-194.04,547.153
535,0,-58.9729,154.105,858.884,159.975,147.215,864.724,2.60066,42.8971,995.574,84.7784,41.3879,995.812,,,,,,,,,,,,,,,,,,,,,,,,,-104.195,100.996,900.851,-118.457,122.643,626.268,-85.652,146.87,477.821,-90.6637,131.304,309.465,203.974,111.694,916.383,227.461,1.72829,617.252,199.188,-70.6191,511.764,190.262,-194.778,547.024
536,0,-58.5462,153.707,858.871,160.208,146.958,864.332,3.03754,42.5126,995.694,84.9683,41.2236,995.735,,,,,,,,,,,,,,,,,,,,,,,,,-104.216,100.514,900.739,-118.264,122.161,626.227,-85.391,146.561,477.934,-90.4117,131.139,309.456,204.055,111.41,916.035,227.486,0.979292,616.887,199.225,-71.6273,511.484,189.781,-195.379,547.169
537,0,-58.4861,153.066,858.458,160.245,146.554,863.824,3.5661,42.1733,995.833,85.1609,41.0415,995.527,,,,,,,,,,,,,,,,,,,,,,,,,-104.05,100.184,900.663,-118.256,121.709,626.104,-85.1749,146.122,477.755,-90.3298,130.876,309.358,204.073,111.166,915.666,227.38,0.352737,616.441,199.338,-72.4575,511.223,189.822,-196.185,547.045
538,0,-58.7397,152.424,858.204,160.318,146.112,863.513,3.53365,41.9311,995.53,85.7163,40.669,995.486,,,,,,,,,,,,,,,,,,,,,,,,,-103.949,99.6859,900.545,-118.114,121.181,626.004,-85.0129,145.633,477.657,-90.0489,130.694,309.296,204.038,110.848,915.285,227.267,-0.248989,616.026,199.199,-73.1114,511.018,190.493,-197.13,546.737
539,0,-58.8545,151.891,857.739,160.495,145.48,862.877,3.69746,41.6972,995.127,86.2311,40.3309,995.805,,,,,,,,,,,,,,,,,,,,,,,,,-103.701,99.1429,900.405,-117.891,120.674,625.529,-84.9165,145.3,477.299,-89.8354,130.541,309.125,204.11,110.521,914.777,227.117,-0.869029,615.656,199.049,-73.8344,511.024,190.678,-198.097,546.716
540,0,-58.8884,151.4,857.212,160.71,144.91,862.262,3.87137,41.5166,995.121,86.4215,40.0975,995.538,,,,,,,,,,,,,,,,,,,,,,,,,-103.575,98.7044,900.335,-117.446,120.1,625.28,-84.5375,144.972,477.292,-89.2074,130.353,308.823,204.219,110.169,914.194,227.091,-1.54133,615.394,199.077,-74.7935,510.667,190.835,-198.884,546.748
541,0,-58.6186,150.94,856.911,162.782,145.541,862.625,4.13052,41.301,994.965,86.884,39.7388,995.935,,,,,,,,,,,,,,,,,,,,,,,,,-103.632,98.3465,899.816,-117.22,119.692,625.059,-84.0779,144.74,477.06,-88.9361,130.242,308.554,204.31,109.758,913.686,227.206,-2.35365,615.234,198.996,-75.6192,510.41,191.042,-199.593,546.625
542,0,-58.6933,150.333,856.378,162.566,144.942,862.133,4.36791,41.0194,994.674,87.0481,39.4933,995.787,,,,,,,,,,,,,,,,,,,,,,,,,-103.37,97.868,899.481,-116.925,119.431,624.816,-83.789,144.679,476.948,-88.0991,130.239,308.821,204.395,109.275,913.298,227.349,-3.21512,614.957,199.124,-76.6133,510.331,191.272,-200.388,546.502
543,0,-58.6287,149.689,856.065,162.448,144.412,861.737,4.08397,40.872,994.106,87.3044,39.2501,995.458,,,,,,,,,,,,,,,,,,,,,,,,,-103.065,97.4347,899.17,-116.524,119.228,624.676,-83.3282,144.631,476.859,-87.8513,130.163,308.478,204.682,108.765,913.003,227.208,-4.0956,614.731,199.118,-77.5,510.079,191.35,-201.121,546.598
544,0,-58.2768,149.127,855.741,162.017,143.465,861.044,4.50158,40.6355,994.087,87.539,38.9887,995.142,,,,,,,,,,,,,,,,,,,,,,,,,-103.016,97.0368,898.892,-116.234,119.01,624.52,-83.1542,144.69,476.729,-87.6321,130.115,308.335,204.847,108.245,912.627,227.254,-4.92364,614.479,199.274,-78.4401,509.885,191.516,-202.029,546.596
545,0,-58.0488,148.676,855.268,161.044,142.297,860.176,4.82104,40.3585,993.938,87.6094,38.7415,994.945,,,,,,,,,,,,,,,,,,,,,,,,,-103.153,96.7353,898.547,-116.035,118.837,624.346,-82.9831,144.65,476.651,-87.4846,130.167,308.306,205.082,107.695,912.2,227.331,-5.65662,614.177,199.162,-79.3984,509.687,191.827,-202.999,546.675
546,0,-57.8264,148.385,854.954,161.496,141.901,859.862,4.97589,40.0151,994.5,87.882,38.4535,994.755,,,,,,,,,,,,,,,,,,,,,,,,,-102.935,96.2964,898.491,-115.851,118.685,624.338,-82.7922,144.693,476.592,-87.5217,130.3,308.302,205.358,107.186,911.806,227.306,-6.3731,613.852,198.933,-80.2475,509.455,192.027,-203.872,546.66
547,0,-57.5474,147.752,854.572,161.761,141.366,859.62,5.46367,39.7259,994.419,88.0402,38.2214,994.424,,,,,,,,,,,,,,,,,,,,,,,,,-102.942,95.9432,898.257,-115.592,118.543,624.342,-82.4767,144.75,476.769,-87.3215,130.484,308.455,205.507,106.744,911.437,227.065,-7.21421,613.394,198.939,-81.173,509.3,192.287,-204.658,546.749
548,0,-57.7227,147.048,854.201,162.055,140.785,859.276,5.79843,39.5053,993.898,88.1273,37.9579,994.133,,,,,,,,,,,,,,,,,,,,,,,,,-102.823,95.5324,898.014,-115.267,118.442,624.332,-82.1822,144.656,476.849,-87.143,130.574,308.346,205.731,106.392,911.192,227.007,-7.95048,613.151,199.103,-82.116,509.242,192.618,-205.681,546.82
549,0,-57.4806,146.745,854.118,166.387,142.66,859.761,5.70376,39.3506,993.76,88.2565,37.7071,994.028,,,,,,,,,,,,,,,,,,,,,,,,,-102.406,95.1147,898.145,-115.083,118.393,624.338,-81.8759,144.509,476.745,-86.771,130.605,308.143,205.797,105.924,910.637,227.289,-9.05056,612.96,199.304,-83.1422,509.082,192.746,-206.624,546.829
550,0,-57.2722,146.313,853.678,162.389,139.594,858.203,5.87059,39.2101,993.635,88.3602,37.5722,993.637,,,,,,,,,,,,,,,,,,,,,,,,,-102.35,94.8051,898.097,-114.779,118.254,624.206,-81.6973,144.294,476.4,-86.5067,130.529,307.776,205.771,105.603,910.052,227.666,-10.0629,612.696,199.315,-84.3748,508.923,192.179,-207.182,546.962
551,0,-57.1053,145.863,853.031,162.799,138.974,856.956,5.94696,39.1234,993.351,88.4894,37.4206,993.485,,,,,,,,,,,,,,,,,,,,,,,,,-102.121,94.5393,897.768,-114.434,117.957,624.026,-81.2776,144.02,476.218,-86.2539,130.401,307.495,206.043,105.235,909.457,227.885,-10.8989,612.719,199.296,-85.4053,508.828,192.668,-208.509,546.983
552,0,-56.7766,145.448,852.701,162.813,138.524,856.327,5.90826,39.0791,992.968,88.6104,37.3527,993.013,,,,,,,,,,,,,,,,,,,,,,,,,-101.913,94.2178,897.423,-113.818,117.561,623.758,-80.8501,143.833,476.018,-85.8149,130.45,307.345,206.433,104.75,908.967,227.825,-11.8657,612.235,199.274,-86.4964,508.738,192.803,-209.543,547.024
553,0,-56.4956,144.904,852.276,164.983,139.639,857.025,6.33406,38.9314,992.777,88.8266,37.2065,992.671,,,,,,,,,,,,,,,,,,,,,,,,,-101.69,93.9294,897.179,-113.456,117.42,623.657,-80.356,143.784,475.922,-85.4953,130.58,307.115,206.593,104.376,908.605,227.519,-12.851,611.769,199.315,-87.5282,508.696,192.983,-210.771,547.193
554,0,-56.5946,144.591,851.921,162.966,137.492,855.341,6.525,38.8394,992.5,89.0162,37.0807,992.65,,,,,,,,,,,,,,,,,,,,,,,,,-101.454,93.6622,896.883,-113.109,117.352,623.597,-80.0989,143.917,475.882,-85.0792,130.803,307.047,206.8,103.972,908.35,227.377,-13.7262,611.664,199.298,-88.8471,508.664,192.863,-211.853,547.34
555,0,-56.3148,144.289,851.665,165.221,138.395,856.148,6.84361,38.6803,992.269,89.0995,36.9844,992.346,,,,,,,,,,,,,,,,,,,,,,,,,-101.493,93.5064,896.641,-112.739,117.353,623.659,-79.9905,143.914,475.71,-84.8698,130.928,306.93,207.062,103.5,907.964,227.699,-14.8218,611.733,199.405,-90.0833,508.66,192.864,-212.995,547.262
556,0,-55.9538,143.811,851.135,165.191,137.634,855.664,7.22777,38.5988,992.172,89.2668,36.9356,992.13,,,,,,,,,,,,,,,,,,,,,,,,,-101.368,93.3541,896.55,-112.37,117.362,623.717,-79.7438,143.998,475.659,-84.5281,131.111,307.05,207.271,103.11,907.676,228.029,-15.7008,611.775,199.538,-91.2283,508.695,193.183,-214.307,547.796
557,0,-55.7532,143.418,850.811,164.083,136.363,854.843,7.26467,38.5923,991.981,89.4562,36.9325,991.801,,,,,,,,,,,,,,,,,,,,,,,,,-101.307,93.1988,896.559,-112.052,117.496,623.782,-79.6324,144.103,475.696,-84.3888,131.389,307.267,207.458,102.798,907.235,228.019,-16.6929,611.602,199.241,-92.3489,508.522,192.991,-215.183,548.028
558,0,-55.642,143.196,850.599,164.308,135.946,854.485,7.82256,38.4819,991.951,89.6931,36.9262,991.502,,,,,,,,,,,,,,,,,,,,,,,,,-101.197,93.0599,896.318,-111.797,117.566,623.936,-79.0607,144.168,475.906,,,,207.691,102.481,906.747,227.864,-17.6159,611.247,198.976,-93.4783,508.518,192.122,-216.142,548.338
559,0,-55.6767,143.045,850.543,164.473,135.491,853.981,8.26569,38.4863,992.002,90.0492,36.9194,991.189,,,,,,,,,,,,,,,,,,,,,,,,,-101.075,92.9075,896.21,-111.546,117.553,623.853,-78.7228,144.215,475.95,-83.9923,131.778,307.363,207.797,102.286,906.267,227.596,-18.5555,611.036,199.064,-94.6692,508.562,192.623,-217.42,548.688
560,0,-55.1552,142.817,850.419,165.93,136.004,854.122,8.71379,38.4725,992.144,90.2247,36.9558,990.934,,,,,,,,,,,,,,,,,,,,,,,,,-100.636,92.7479,896.19,-111.187,117.538,624.094,-78.4361,144.1,476.028,-80.0718,131.576,310.438,207.701,102.123,906.005,227.715,-19.4323,610.896,199.202,-95.781,508.766,192.667,-218.421,548.837
561,0,-54.9449,142.519,850.125,164.287,134.568,853.019,8.94592,38.5703,992.09,90.4973,37.0236,990.897,,,,,,,,,,,,,,,,,,,,,,,,,-100.32,92.6091,896.154,-110.894,117.421,624.118,-78.1569,143.937,476.043,-83.2389,131.566,307.721,207.939,101.865,905.649,227.906,-20.2645,610.933,199.052,-97.0308,508.938,192.776,-219.283,549.14
562,0,-54.8544,142.12,849.742,164.317,134.305,852.735,9.17595,38.7187,992.065,90.7065,37.1062,990.823,,,,,,,,,,,,,,,,,,,,,,,,,-100.082,92.5207,896.083,-110.479,117.197,624.299,-78.2097,143.724,476.037,-83.0443,131.397,307.85,208.358,101.535,905.283,227.83,-21.4103,610.863,198.894,-98.0926,509.049,192.67,-220.52,549.659
563,0,-54.5573,141.792,849.5,164.78,134.032,852.449,9.31875,38.8565,992.049,90.9303,37.1419,990.826,,,,,,,,,,,,,,,,,,,,,,,,,-99.8103,92.4116,896.007,-110.275,116.922,624.301,-78.0234,143.415,475.996,-82.9883,131.258,307.673,208.618,101.217,905.063,227.722,-22.2831,610.73,198.653,-99.1247,509.184,192.305,-221.465,550.089
564,0,-54.3686,141.559,849.255,165.182,133.728,852.249,8.97766,38.8465,992.455,91.1357,37.2359,990.792,,,,,,,,,,,,,,,,,,,,,,,,,-99.6579,92.4383,895.905,-110.158,116.814,624.361,-77.7056,143.191,476.276,-83.0228,131.202,307.384,208.96,100.879,904.831,227.856,-23.0399,610.87,198.703,-99.9777,509.31,192.18,-222.423,550.584
565,0,-54.4136,141.381,849.165,165.582,133.385,851.968,9.49051,38.954,992.647,91.3888,37.3917,990.84,,,,,,,,,,,,,,,,,,,,,,,,,-99.5337,92.4115,895.824,-109.769,116.686,624.522,-77.3082,142.995,476.538,-82.7736,131.211,307.475,209.178,100.596,904.63,227.811,-23.9228,610.837,198.311,-100.96,509.442,192.04,-223.241,550.997
566,0,-54.2939,141.307,849.107,165.805,133.103,851.846,9.65405,39.0878,992.769,91.5724,37.5058,990.823,,,,,,,,,,,,,,,,,,,,,,,,,-99.1793,92.3354,896.043,-109.566,116.639,624.655,-77.3913,142.87,476.18,-82.5823,131.258,307.478,209.485,100.318,904.418,227.713,-24.5629,610.871,198.24,-102.14,509.601,191.351,-223.93,551.314
567,0,-54.3147,141.172,849.028,166.077,132.833,851.606,9.89085,39.2327,992.778,91.87,37.6751,990.818,,,,,,,,,,,,,,,,,,,,,,,,,-99.0977,92.3707,896.051,-109.309,116.642,624.868,-76.9707,142.722,476.383,-82.3733,131.277,307.623,209.604,100.208,904.247,227.511,-25.1415,610.916,198.399,-103.056,509.833,191.778,-225.112,551.588
568,0,-54.1635,141.078,848.885,166.077,132.47,851.424,10.0492,39.3384,992.728,92.1446,37.8241,990.817,,,,,,,,,,,,,,,,,,,,,,,,,-98.9129,92.3587,896.038,-109.046,116.508,624.937,-76.9874,142.446,476.265,-82.1982,131.146,307.809,209.763,100.056,904.034,227.45,-26.0429,610.843,198.222,-103.941,510.079,191.662,-226.009,552.09
569,0,-53.5571,141.006,848.703,166.21,132.119,851.04,10.237,39.5226,992.674,92.3646,37.9379,990.814,,,,,,,,,,,,,,,,,,,,,,,,,-98.7919,92.3837,896.073,-108.936,116.342,625.01,-77.0322,142.17,476.208,-82.1064,130.934,307.874,209.784,99.966,903.886,227.487,-27.0066,610.83,198.151,-104.945,510.235,191.463,-226.658,552.416
570,0,-53.6521,140.879,848.532,166.349,131.909,850.68,10.6223,39.7221,992.584,92.6336,38.0774,990.809,,,,,,,,,,,,,,,,,,,,,,,,,-98.7271,92.4719,896.118,-108.835,116.172,625.019,-76.7584,141.918,476.365,-81.9084,130.765,308.293,209.918,99.8063,903.615,227.48,-27.6483,610.852,197.797,-105.903,510.364,190.928,-227.38,552.913
571,0,-53.4082,140.675,848.374,166.471,131.748,850.337,10.9924,39.9878,992.725,92.7578,38.1984,990.779,,,,,,,,,,,,,,,,,,,,,,,,,-98.7638,92.4912,896.075,-108.728,115.924,624.914,-76.4846,141.635,476.597,-81.6766,130.641,308.565,210.142,99.6307,903.201,227.642,-28.3859,610.94,197.438,-106.63,510.338,190.528,-228.093,553.163
572,0,-53.1594,140.539,848.233,166.517,131.549,849.913,11.2961,40.1864,992.712,92.9508,38.3154,990.644,,,,,,,,,,,,,,,,,,,,,,,,,-98.7506,92.5619,896.07,-108.476,115.677,625.1,-76.0642,141.341,476.797,-81.4487,130.403,308.698,210.246,99.5509,902.742,227.632,-29.1018,610.891,197.22,-107.304,510.374,190.531,-228.894,553.346
573,0,-52.1351,141.083,848.241,166.46,131.387,849.556,11.65,40.3616,992.723,93.228,38.4588,990.448,,,,,,,,,,,,,,,,,,,,,,,,,-98.8092,92.6258,896.01,-108.214,115.466,625.173,-75.8323,141.057,476.841,-81.375,130.151,308.478,210.425,99.4925,902.235,227.247,-29.7531,610.688,196.743,-108.15,510.326,190.21,-229.744,553.623
574,0,-51.8323,140.964,848.313,166.546,131.274,849.278,11.862,40.6302,992.707,93.4162,38.6259,990.324,,,,,,,,,,,,,,,,,,,,,,,,,-98.7107,92.6218,896.134,-108.12,115.321,625.124,-75.5214,140.883,476.883,-80.5672,129.955,308.584,210.493,99.5556,901.886,226.995,-30.3221,610.409,196.42,-109.029,510.296,190,-230.345,554.022
575,0,-51.6662,140.82,848.319,166.534,131.245,848.858,12.0165,40.8335,992.676,93.6565,38.9137,990.242,,,,,,,,,,,,,,,,,,,,,,,,,-98.7446,92.6624,896.131,-107.932,115.201,625.145,-75.15,140.634,476.91,-80.1715,129.787,308.491,210.481,99.6189,901.601,226.643,-30.856,610.282,196.143,-109.635,510.421,189.74,-231.011,554.289
576,0,-51.8584,140.655,847.799,166.696,131.179,848.373,12.4774,40.9403,992.663,93.9575,39.1864,990.142,,,,,,,,,,,,,,,,,,,,,,,,,-98.6277,92.6975,896.152,-107.812,115.178,625.111,-74.6983,140.419,476.99,-79.6019,129.965,308.718,210.681,99.6349,901.207,226.563,-31.3202,610.106,195.708,-110.218,510.472,188.971,-231.556,554.489
577,0,-51.5409,140.63,848.113,166.689,131.068,848,12.5255,41.18,992.375,94.1979,39.4289,990.077,,,,,,,,,,,,,,,,,,,,,,,,,-98.4204,92.7607,896.273,-107.577,115.203,625.25,-74.6013,140.459,477.021,-76.9984,130.251,310.77,210.91,99.5887,900.886,226.274,-31.7963,610.019,195.108,-110.973,510.419,188.346,-231.98,554.727
578,0,-51.4489,140.678,847.984,166.919,130.881,847.67,12.8837,41.3323,992.468,94.4482,39.656,989.925,,,,,,,,,,,,,,,,,,,,,,,,,-98.3613,92.868,896.376,-107.405,115.326,625.351,-74.4367,140.51,476.804,-78.3278,130.361,309.64,211.238,99.419,900.542,225.996,-32.291,609.711,194.581,-111.578,510.43,188.353,-232.448,554.982
579,0,-51.3051,140.706,848.002,167.205,130.721,847.487,13.0805,41.5695,992.446,94.6212,39.7869,989.759,,,,,,,,,,,,,,,,,,,,,,,,,-98.0766,92.9491,896.555,-107.131,115.441,625.524,-74.0783,140.427,476.831,-78.286,130.395,309.514,211.349,99.3074,900.206,225.578,-32.8284,609.501,193.994,-112.017,510.451,187.755,-232.932,554.869
580,0,-51.2623,140.707,847.936,167.304,130.556,847.328,13.5013,41.8467,992.521,94.8474,39.9586,989.714,,,,,,,,,,,,,,,,,,,,,,,,,-97.7738,93.1009,896.606,-106.908,115.52,625.628,-73.5329,140.28,476.908,-78.6488,130.359,309.12,211.447,99.1867,899.918,225.147,-33.2993,609.342,193.523,-112.637,510.415,187.236,-233.435,554.798
581,0,-51.7464,140.654,847.003,167.45,130.357,847.17,13.9892,42.0905,992.832,95.0248,40.0793,989.588,,,,,,,,,,,,,,,,,,,,,,,,,-97.1534,93.1962,897.116,-106.643,115.534,625.688,-73.2773,140.208,476.737,,,,211.459,98.9395,899.464,224.759,-33.7926,609.145,193.019,-113.19,510.309,186.645,-233.908,554.931
582,0,-51.4691,140.151,847.501,167.628,130.044,846.85,14.0975,42.3707,992.883,95.2069,40.2773,989.574,,,,,,,,,,,,,,,,,,,,,,,,,-97.1493,93.3927,897.211,-106.466,115.489,625.731,-72.6972,140.048,477.138,-78.1262,130.349,308.867,211.573,98.7048,899.059,224.545,-34.0772,609.053,192.417,-113.72,510.112,186.339,-234.328,555.352
583,0,-51.375,140.098,847.405,167.83,129.801,846.605,14.2529,42.6915,992.929,95.3396,40.5029,989.491,,,,,,,,,,,,,,,,,,,,,,,,,-97.0008,93.5588,897.242,-106.249,115.537,625.828,-72.0944,139.969,477.201,-74.2981,130.392,311.965,211.731,98.5592,898.684,224.186,-34.4585,608.926,191.8,-114.171,510.136,184.953,-234.383,555.543
584,0,-51.4157,140.094,847.254,168.048,129.589,846.296,14.3366,42.9754,992.935,95.4918,40.7373,989.367,,,,,,,,,,,,,,,,,,,,,,,,,-96.9703,93.6733,897.179,-105.942,115.605,625.796,-71.2901,139.91,477.586,-73.936,130.58,312.113,211.875,98.3825,898.25,223.778,-35.0172,608.69,191.319,-114.624,510.123,184.747,-235.034,555.586
